	Scan	Voltage (mV)	Current (A)
282	0	43.8995361328125	-2.7358535213295846e-13
283	0	44.2657470703125	-2.5749209612513734e-13
284	0	44.586181640625	-2.664327939072602e-13
285	0	44.9066162109375	-2.7716163124580754e-13
286	0	45.2728271484375	-2.5749209612513734e-13
287	0	45.59326171875	-2.539158170122882e-13
288	0	45.9136962890625	-2.646446543508356e-13
289	0	46.234130859375	-2.6822093346368474e-13
290	0	46.600341796875	-2.7179721257653387e-13
291	0	46.9207763671875	-2.5928023568156193e-13
292	0	47.2412109375	-2.75373491689383e-13
293	0	47.5616455078125	-2.503395378994391e-13
294	0	47.9278564453125	-2.503395378994391e-13
295	0	48.248291015625	-2.503395378994391e-13
296	0	48.5687255859375	-2.75373491689383e-13
297	0	48.88916015625	-2.5749209612513734e-13
298	0	49.25537109375	-2.861023290279304e-13
299	0	49.5758056640625	-2.306700027787689e-13
300	0	49.896240234375	-2.6822093346368474e-13
301	0	50.262451171875	-2.7179721257653387e-13
302	0	50.5828857421875	-2.5749209612513734e-13
303	0	50.9033203125	-2.7716163124580754e-13
304	0	51.2237548828125	-2.6822093346368474e-13
305	0	51.5899658203125	-2.5212767745586367e-13
306	0	51.910400390625	-2.700090730201093e-13
307	0	52.2308349609375	-2.7358535213295846e-13
308	0	52.55126953125	-2.7716163124580754e-13
309	0	52.91748046875	-2.646446543508356e-13
310	0	53.2379150390625	-2.700090730201093e-13
311	0	53.558349609375	-2.62856514794411e-13
312	0	53.8787841796875	-2.7179721257653387e-13
313	0	54.2449951171875	-2.646446543508356e-13
314	0	54.5654296875	-2.700090730201093e-13
315	0	54.8858642578125	-2.700090730201093e-13
316	0	55.2520751953125	-2.843141894715058e-13
317	0	55.572509765625	-2.503395378994391e-13
318	0	55.8929443359375	-2.5928023568156193e-13
319	0	56.21337890625	-2.62856514794411e-13
320	0	56.57958984375	-2.6822093346368474e-13
321	0	56.9000244140625	-2.646446543508356e-13
322	0	57.220458984375	-2.75373491689383e-13
323	0	57.5408935546875	-2.539158170122882e-13
324	0	57.9071044921875	-2.431869796737408e-13
325	0	58.2275390625	-2.896786081407795e-13
326	0	58.5479736328125	-2.3603442144804256e-13
327	0	58.868408203125	-2.7358535213295846e-13
328	0	59.234619140625	-2.5928023568156193e-13
329	0	59.5550537109375	-2.5212767745586367e-13
330	0	59.87548828125	-2.646446543508356e-13
331	0	60.1959228515625	-2.87890468584355e-13
332	0	60.5621337890625	-2.5749209612513734e-13
333	0	60.882568359375	-2.646446543508356e-13
334	0	61.2030029296875	-2.807379103586567e-13
335	0	61.5692138671875	-2.646446543508356e-13
336	0	61.8896484375	-2.9146674769720406e-13
337	0	62.2100830078125	-2.62856514794411e-13
338	0	62.530517578125	-2.75373491689383e-13
339	0	62.896728515625	-2.5928023568156193e-13
340	0	63.2171630859375	-2.861023290279304e-13
341	0	63.53759765625	-2.5570395656871275e-13
342	0	63.8580322265625	-2.646446543508356e-13
343	0	64.2242431640625	-2.646446543508356e-13
344	0	64.544677734375	-2.7894977080223213e-13
345	0	64.8651123046875	-2.700090730201093e-13
346	0	65.185546875	-2.700090730201093e-13
347	0	65.5517578125	-2.4676325878658995e-13
348	0	65.8721923828125	-2.807379103586567e-13
349	0	66.192626953125	-2.646446543508356e-13
350	0	66.558837890625	-2.449751192301654e-13
351	0	66.8792724609375	-2.664327939072602e-13
352	0	67.19970703125	-2.664327939072602e-13
353	0	67.5201416015625	-2.6106837523798647e-13
354	0	67.8863525390625	-2.843141894715058e-13
355	0	68.206787109375	-2.6106837523798647e-13
356	0	68.5272216796875	-2.6106837523798647e-13
357	0	68.84765625	-2.5749209612513734e-13
358	0	69.2138671875	-2.75373491689383e-13
359	0	69.5343017578125	-2.485513983430145e-13
360	0	69.854736328125	-2.7716163124580754e-13
361	0	70.1751708984375	-2.5570395656871275e-13
362	0	70.5413818359375	-2.6822093346368474e-13
363	0	70.86181640625	-2.6106837523798647e-13
364	0	71.1822509765625	-2.7179721257653387e-13
365	0	71.5484619140625	-2.4676325878658995e-13
366	0	71.868896484375	-2.807379103586567e-13
367	0	72.1893310546875	-2.7894977080223213e-13
368	0	72.509765625	-2.7179721257653387e-13
369	0	72.8759765625	-2.5749209612513734e-13
370	0	73.1964111328125	-2.485513983430145e-13
371	0	73.516845703125	-2.7894977080223213e-13
372	0	73.8372802734375	-2.539158170122882e-13
373	0	74.2034912109375	-2.6106837523798647e-13
374	0	74.52392578125	-2.5749209612513734e-13
375	0	74.8443603515625	-2.7179721257653387e-13
376	0	75.164794921875	-2.503395378994391e-13
377	0	75.531005859375	-2.7358535213295846e-13
378	0	75.8514404296875	-2.5928023568156193e-13
379	0	76.171875	-2.75373491689383e-13
380	0	76.5380859375	-2.700090730201093e-13
381	0	76.8585205078125	-2.7358535213295846e-13
382	0	77.178955078125	-2.646446543508356e-13
383	0	77.4993896484375	-2.7179721257653387e-13
384	0	77.8656005859375	-2.431869796737408e-13
385	0	78.18603515625	-2.539158170122882e-13
386	0	78.5064697265625	-2.5928023568156193e-13
387	0	78.826904296875	-2.7179721257653387e-13
388	0	79.193115234375	-2.664327939072602e-13
389	0	79.5135498046875	-2.5570395656871275e-13
390	0	79.833984375	-2.646446543508356e-13
391	0	80.1544189453125	-2.449751192301654e-13
392	0	80.5206298828125	-2.6822093346368474e-13
393	0	80.841064453125	-2.485513983430145e-13
394	0	81.1614990234375	-2.646446543508356e-13
395	0	81.48193359375	-2.5928023568156193e-13
396	0	81.84814453125	-2.539158170122882e-13
397	0	82.1685791015625	-2.5928023568156193e-13
398	0	82.489013671875	-2.7358535213295846e-13
399	0	82.855224609375	-2.62856514794411e-13
400	0	83.1756591796875	-2.700090730201093e-13
401	0	83.49609375	-2.7358535213295846e-13
402	0	83.8165283203125	-2.5570395656871275e-13
403	0	84.1827392578125	-2.6106837523798647e-13
404	0	84.503173828125	-2.5928023568156193e-13
405	0	84.8236083984375	-2.6106837523798647e-13
406	0	85.14404296875	-2.62856514794411e-13
407	0	85.51025390625	-2.449751192301654e-13
408	0	85.8306884765625	-2.700090730201093e-13
409	0	86.151123046875	-2.7358535213295846e-13
410	0	86.4715576171875	-2.664327939072602e-13
411	0	86.8377685546875	-2.396107005608917e-13
412	0	87.158203125	-2.664327939072602e-13
413	0	87.4786376953125	-2.503395378994391e-13
414	0	87.8448486328125	-2.5570395656871275e-13
415	0	88.165283203125	-2.646446543508356e-13
416	0	88.4857177734375	-2.539158170122882e-13
417	0	88.80615234375	-2.5212767745586367e-13
418	0	89.17236328125	-2.6822093346368474e-13
419	0	89.4927978515625	-2.6822093346368474e-13
420	0	89.813232421875	-2.449751192301654e-13
421	0	90.1336669921875	-2.6822093346368474e-13
422	0	90.4998779296875	-2.539158170122882e-13
423	0	90.8203125	-2.7358535213295846e-13
424	0	91.1407470703125	-2.5570395656871275e-13
425	0	91.461181640625	-2.7894977080223213e-13
426	0	91.827392578125	-2.485513983430145e-13
427	0	92.1478271484375	-2.75373491689383e-13
428	0	92.46826171875	-2.485513983430145e-13
429	0	92.83447265625	-2.646446543508356e-13
430	0	93.1549072265625	-2.5928023568156193e-13
431	0	93.475341796875	-2.7716163124580754e-13
432	0	93.7957763671875	-2.485513983430145e-13
433	0	94.1619873046875	-2.6822093346368474e-13
434	0	94.482421875	-2.62856514794411e-13
435	0	94.8028564453125	-2.539158170122882e-13
436	0	95.123291015625	-2.62856514794411e-13
437	0	95.489501953125	-2.6822093346368474e-13
438	0	95.8099365234375	-2.646446543508356e-13
439	0	96.13037109375	-2.503395378994391e-13
440	0	96.4508056640625	-2.6106837523798647e-13
441	0	96.8170166015625	-2.6106837523798647e-13
442	0	97.137451171875	-2.6106837523798647e-13
443	0	97.4578857421875	-2.646446543508356e-13
444	0	97.8240966796875	-2.62856514794411e-13
445	0	98.14453125	-2.6822093346368474e-13
446	0	98.4649658203125	-2.646446543508356e-13
447	0	98.785400390625	-2.5749209612513734e-13
448	0	99.151611328125	-2.5570395656871275e-13
449	0	99.4720458984375	-2.539158170122882e-13
450	0	99.79248046875	-2.5749209612513734e-13
451	0	100.1129150390625	-2.8252604991508126e-13
452	0	100.4791259765625	-2.75373491689383e-13
453	0	100.799560546875	-2.5212767745586367e-13
454	0	101.1199951171875	-2.664327939072602e-13
455	0	101.4404296875	-2.843141894715058e-13
456	0	101.806640625	-2.5212767745586367e-13
457	0	102.1270751953125	-2.646446543508356e-13
458	0	102.447509765625	-2.7716163124580754e-13
459	0	102.7679443359375	-2.646446543508356e-13
460	0	103.1341552734375	-2.6822093346368474e-13
461	0	103.45458984375	-2.431869796737408e-13
462	0	103.7750244140625	-2.539158170122882e-13
463	0	104.1412353515625	-2.5570395656871275e-13
464	0	104.461669921875	-2.6822093346368474e-13
465	0	104.7821044921875	-2.7179721257653387e-13
466	0	105.1025390625	-2.503395378994391e-13
467	0	105.46875	-2.646446543508356e-13
468	0	105.7891845703125	-2.6822093346368474e-13
469	0	106.109619140625	-2.646446543508356e-13
470	0	106.4300537109375	-2.503395378994391e-13
471	0	106.7962646484375	-2.664327939072602e-13
472	0	107.11669921875	-2.5928023568156193e-13
473	0	107.4371337890625	-2.646446543508356e-13
474	0	107.757568359375	-2.539158170122882e-13
475	0	108.123779296875	-2.62856514794411e-13
476	0	108.4442138671875	-2.5212767745586367e-13
477	0	108.7646484375	-2.664327939072602e-13
478	0	109.130859375	-2.7179721257653387e-13
479	0	109.4512939453125	-2.5928023568156193e-13
480	0	109.771728515625	-2.5749209612513734e-13
481	0	110.0921630859375	-2.700090730201093e-13
482	0	110.4583740234375	-2.5749209612513734e-13
483	0	110.77880859375	-2.485513983430145e-13
484	0	111.0992431640625	-2.646446543508356e-13
485	0	111.419677734375	-2.6106837523798647e-13
486	0	111.785888671875	-2.503395378994391e-13
487	0	112.1063232421875	-2.7716163124580754e-13
488	0	112.4267578125	-2.5570395656871275e-13
489	0	112.7471923828125	-2.6106837523798647e-13
490	0	113.1134033203125	-2.4139884011731623e-13
491	0	113.433837890625	-2.646446543508356e-13
492	0	113.7542724609375	-2.5212767745586367e-13
493	0	114.1204833984375	-2.6106837523798647e-13
494	0	114.44091796875	-2.664327939072602e-13
495	0	114.7613525390625	-2.7358535213295846e-13
496	0	115.081787109375	-2.6106837523798647e-13
497	0	115.447998046875	-2.539158170122882e-13
498	0	115.7684326171875	-2.5570395656871275e-13
499	0	116.0888671875	-2.539158170122882e-13
500	0	116.4093017578125	-2.5749209612513734e-13
501	0	116.7755126953125	-2.700090730201093e-13
502	0	117.095947265625	-2.843141894715058e-13
503	0	117.4163818359375	-2.3603442144804256e-13
504	0	117.73681640625	-2.843141894715058e-13
505	0	118.10302734375	-2.4676325878658995e-13
506	0	118.4234619140625	-2.8252604991508126e-13
507	0	118.743896484375	-2.449751192301654e-13
508	0	119.110107421875	-2.700090730201093e-13
509	0	119.4305419921875	-2.2172930499664604e-13
510	0	119.7509765625	-2.87890468584355e-13
511	0	120.0714111328125	-2.503395378994391e-13
512	0	120.4376220703125	-2.807379103586567e-13
513	0	120.758056640625	-2.396107005608917e-13
514	0	121.0784912109375	-2.807379103586567e-13
515	0	121.39892578125	-2.539158170122882e-13
516	0	121.76513671875	-2.5928023568156193e-13
517	0	122.0855712890625	-2.5928023568156193e-13
518	0	122.406005859375	-2.62856514794411e-13
519	0	122.7264404296875	-2.7179721257653387e-13
520	0	123.0926513671875	-2.646446543508356e-13
521	0	123.4130859375	-2.539158170122882e-13
522	0	123.7335205078125	-2.539158170122882e-13
523	0	124.053955078125	-2.539158170122882e-13
524	0	124.420166015625	-2.539158170122882e-13
525	0	124.7406005859375	-2.6822093346368474e-13
526	0	125.06103515625	-2.539158170122882e-13
527	0	125.42724609375	-2.503395378994391e-13
528	0	125.7476806640625	-2.5570395656871275e-13
529	0	126.068115234375	-2.646446543508356e-13
530	0	126.3885498046875	-2.431869796737408e-13
531	0	126.7547607421875	-2.6822093346368474e-13
532	0	127.0751953125	-2.7716163124580754e-13
533	0	127.3956298828125	-2.431869796737408e-13
534	0	127.716064453125	-2.7179721257653387e-13
535	0	128.082275390625	-2.5749209612513734e-13
536	0	128.4027099609375	-2.449751192301654e-13
537	0	128.72314453125	-2.5570395656871275e-13
538	0	129.0435791015625	-2.700090730201093e-13
539	0	129.4097900390625	-2.396107005608917e-13
540	0	129.730224609375	-2.7894977080223213e-13
541	0	130.0506591796875	-2.4676325878658995e-13
542	0	130.4168701171875	-2.5928023568156193e-13
543	0	130.7373046875	-2.4139884011731623e-13
544	0	131.0577392578125	-2.7716163124580754e-13
545	0	131.378173828125	-2.485513983430145e-13
546	0	131.744384765625	-2.700090730201093e-13
547	0	132.0648193359375	-2.6106837523798647e-13
548	0	132.38525390625	-2.6822093346368474e-13
549	0	132.7056884765625	-2.4139884011731623e-13
550	0	133.0718994140625	-2.6822093346368474e-13
551	0	133.392333984375	-2.5570395656871275e-13
552	0	133.7127685546875	-2.6822093346368474e-13
553	0	134.033203125	-2.5570395656871275e-13
554	0	134.3994140625	-2.503395378994391e-13
555	0	134.7198486328125	-2.62856514794411e-13
556	0	135.040283203125	-2.75373491689383e-13
557	0	135.406494140625	-2.62856514794411e-13
558	0	135.7269287109375	-2.539158170122882e-13
559	0	136.04736328125	-2.503395378994391e-13
560	0	136.3677978515625	-2.431869796737408e-13
561	0	136.7340087890625	-2.4676325878658995e-13
562	0	137.054443359375	-2.5928023568156193e-13
563	0	137.3748779296875	-2.3245814233519343e-13
564	0	137.6953125	-2.5570395656871275e-13
565	0	138.0615234375	-2.6822093346368474e-13
566	0	138.3819580078125	-2.7179721257653387e-13
567	0	138.702392578125	-2.539158170122882e-13
568	0	139.0228271484375	-2.5212767745586367e-13
569	0	139.3890380859375	-2.5212767745586367e-13
570	0	139.70947265625	-2.5570395656871275e-13
571	0	140.0299072265625	-2.6822093346368474e-13
572	0	140.3961181640625	-2.449751192301654e-13
573	0	140.716552734375	-2.5749209612513734e-13
